CUST_ID,TENURE,BALANCE_RANGE,PURCHASES_RANGE,ONEOFF_PURCHASES_RANGE,INSTALLMENTS_PURCHASES_RANGE,CASH_ADVANCE_RANGE,CREDIT_LIMIT_RANGE,PAYMENTS_RANGE,MINIMUM_PAYMENTS_RANGE,BALANCE_FREQUENCY_RANGE,PURCHASES_FREQUENCY_RANGE,ONEOFF_PURCHASES_FREQUENCY_RANGE,PURCHASES_INSTALLMENTS_FREQUENCY_RANGE,CASH_ADVANCE_FREQUENCY_RANGE,PRC_FULL_PAYMENT_RANGE,PURCHASES_TRX_RANGE,CASH_ADVANCE_TRX_RANGE,SCORE_RANGE
C18066,12,1,2,0,2,0,4,2,1,5,6,0,6,0,1,2,0,6
C18067,12,3,3,3,0,0,3,3,3,10,5,5,0,0,0,2,0,6
C18068,11,1,1,0,1,0,3,2,1,6,7,0,7,0,10,2,0,5
C18069,12,2,0,0,0,1,2,1,1,10,0,0,0,2,0,0,1,5
C18070,11,2,1,1,0,0,2,1,1,10,1,1,0,0,0,1,0,5
C18071,12,1,0,0,0,1,1,1,1,10,0,0,0,1,0,0,1,6
C18072,7,1,0,0,0,2,3,1,1,8,0,0,0,3,0,0,1,8
C18073,12,2,0,0,0,3,3,3,1,10,0,0,0,3,1,0,1,6
C18074,12,2,0,0,0,4,3,3,2,10,0,0,0,5,2,0,3,5
C18075,12,1,0,0,0,3,3,0,0,1,0,0,0,1,0,0,1,6
C18076,11,4,0,0,0,5,5,3,3,10,0,0,0,8,0,0,4,5
C18077,12,1,1,0,1,0,3,1,1,10,10,0,10,0,2,3,0,6
C18078,12,1,1,1,0,0,3,1,1,6,4,4,0,0,7,1,0,5
C18079,12,1,1,0,1,0,4,1,1,7,5,0,5,0,5,2,0,6
C18080,12,3,1,1,0,0,3,1,1,10,1,1,0,0,0,1,0,6
C18081,12,1,1,1,1,0,3,1,1,10,10,1,10,0,2,3,0,4
C18082,12,1,1,1,0,1,1,2,1,10,1,1,0,1,1,1,1,6
C18083,12,5,0,0,0,4,5,3,3,10,0,0,0,7,0,0,3,6
C18084,12,3,3,0,3,0,3,3,3,10,10,0,10,0,0,5,0,5
C18085,12,3,1,0,1,2,3,3,2,10,6,0,5,3,0,2,2,5
C18086,12,1,1,0,1,1,2,1,1,10,10,0,10,5,0,3,2,5
C18088,12,3,1,1,0,2,3,1,2,10,1,1,0,2,0,1,2,8
C18089,12,2,2,2,0,1,2,2,1,10,2,2,0,1,0,1,1,4
C18090,12,0,1,0,1,0,3,1,0,0,10,0,10,0,0,3,0,8
C18091,12,3,3,0,3,3,5,3,3,10,10,0,10,5,0,8,2,7
C18092,12,1,1,1,0,0,6,1,1,3,1,1,0,0,0,1,0,7
C18093,12,3,1,0,1,0,2,1,6,10,7,0,7,0,0,2,0,6
C18094,12,3,1,0,1,0,2,2,2,10,8,0,7,0,0,3,0,6
C18095,9,1,1,1,0,0,2,1,1,10,2,2,0,0,0,1,0,7
C18096,12,3,3,3,0,0,3,1,2,10,7,7,0,0,0,5,0,6
C18097,12,1,1,1,0,1,1,1,1,10,2,2,0,2,0,1,1,6
C18098,12,3,3,1,3,0,3,1,2,10,10,1,10,0,0,6,0,4
C18099,12,2,1,0,1,0,3,2,1,10,5,0,5,0,0,3,0,7
C18100,12,1,2,0,2,0,3,1,1,10,10,0,10,0,1,5,0,6
C18101,12,1,1,0,1,0,2,1,3,10,2,0,2,0,0,1,0,7
C18102,12,3,3,3,1,0,3,3,3,10,6,5,1,0,0,2,0,4
C18103,12,1,3,1,3,0,3,3,1,10,10,3,10,0,9,5,0,4
C18104,12,1,2,1,1,0,3,1,1,10,10,3,10,0,0,6,0,5
C18105,12,3,0,0,0,1,3,1,1,10,0,0,0,1,0,0,1,4
C18106,12,1,2,0,2,0,4,3,1,6,10,0,10,0,6,3,0,4
C18107,12,1,1,0,1,0,4,1,0,1,10,0,10,0,0,3,0,5
C18108,12,3,0,0,0,4,3,4,1,10,0,0,0,2,2,0,1,6
C18109,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,4,0,6
C18110,12,1,3,2,2,0,3,3,1,10,10,5,10,0,7,7,0,7
C18111,12,3,0,0,0,3,3,3,1,10,0,0,0,6,0,0,3,4
C18112,12,2,1,0,1,0,2,3,2,10,10,0,10,0,0,3,0,6
C18113,12,2,4,3,1,0,3,2,1,10,10,6,10,0,2,7,0,6
C18114,12,3,3,1,3,0,4,3,3,10,10,3,10,0,0,4,0,6
C18115,8,4,0,0,0,4,4,2,2,9,0,0,0,5,0,0,2,7
C18116,12,2,4,4,0,0,5,5,1,9,3,3,0,0,0,1,0,5
C18117,12,1,3,3,0,0,5,4,1,4,4,4,0,0,4,5,0,5
C18118,12,3,1,0,1,3,5,3,3,10,5,0,5,3,1,1,3,4
C18119,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,5,0,6
C18120,7,1,0,0,0,1,3,1,1,9,0,0,0,3,3,0,1,4
C18121,12,1,1,0,1,0,2,1,3,10,10,0,10,0,0,6,0,6
C18122,12,1,1,0,1,0,4,1,1,5,5,0,5,0,0,1,0,4
C18123,12,1,0,0,0,1,3,3,1,10,0,0,0,1,1,0,1,5
C18124,12,1,1,0,1,0,3,1,1,10,10,0,10,0,4,3,0,7
C18125,12,2,5,3,4,0,3,4,1,10,10,10,10,0,6,8,0,6
C18126,12,1,1,0,1,0,2,1,1,10,10,0,10,0,7,6,0,5
C18127,7,4,1,0,1,2,5,2,2,10,5,0,3,3,0,1,1,7
C18128,12,3,1,1,1,0,2,2,3,10,10,1,10,0,0,3,0,5
C18129,12,1,1,0,1,0,3,2,1,5,10,0,10,0,6,3,0,7
C18130,12,1,1,0,1,0,4,1,1,10,9,0,9,0,10,2,0,7
C18131,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,3,0,6
C18132,12,2,0,0,0,1,2,1,1,10,0,0,0,1,0,0,1,5
C18134,12,0,1,0,1,0,4,0,0,0,1,0,1,0,0,1,0,5
C18135,12,2,1,0,1,1,2,3,2,10,5,0,5,1,1,2,1,5
C18136,12,1,3,2,2,0,5,3,1,10,10,10,7,0,5,7,0,6
C18137,12,3,1,0,1,1,3,2,1,10,5,0,5,1,0,2,1,8
C18138,10,1,4,4,3,0,3,3,1,10,10,4,7,0,10,5,0,5
C18139,12,4,0,0,0,4,5,2,2,10,0,0,0,5,0,0,2,3
C18140,12,1,1,1,1,0,3,1,1,10,5,2,3,0,0,2,0,7
C18141,12,1,2,1,1,0,3,2,1,10,9,1,8,0,0,3,0,5
C18142,12,1,1,0,1,0,4,1,1,6,5,0,5,0,0,2,0,5
C18143,12,1,2,2,0,0,4,2,1,7,4,4,0,0,2,1,0,4
C18144,12,1,3,1,2,0,3,3,1,10,9,1,8,0,6,3,0,7
C18145,12,1,4,3,3,0,4,3,1,10,10,8,7,0,0,5,0,7
C18146,12,3,1,1,0,0,3,1,2,10,2,2,0,0,0,1,0,6
C18147,12,3,3,1,3,1,3,2,3,10,10,3,10,1,0,7,1,6
C18148,12,0,1,0,1,0,3,1,0,0,10,0,10,0,0,3,0,6
C18149,12,1,1,0,1,0,4,1,1,10,5,0,5,0,1,2,0,7
C18150,12,1,1,0,1,0,3,1,1,10,10,0,10,0,10,3,0,7
C18151,11,3,0,0,0,1,4,2,1,10,0,0,0,3,0,0,2,5
C18152,12,2,2,1,2,0,3,2,1,10,8,5,7,0,0,5,0,7
C18153,12,1,1,1,1,0,2,1,1,5,4,2,2,0,0,1,0,7
C18154,9,1,1,1,0,0,3,0,0,2,2,2,0,0,0,1,0,6
C18155,10,1,1,0,1,0,2,1,1,10,6,0,6,0,0,2,0,6
C18156,12,2,3,3,1,0,3,3,1,10,10,7,7,0,0,6,0,5
C18157,12,3,3,0,3,0,3,3,3,10,10,0,10,0,0,3,0,5
C18158,12,1,1,0,1,0,4,2,1,10,10,0,10,0,1,3,0,5
C18159,10,1,2,2,0,0,5,3,1,5,2,2,0,0,10,1,0,5
C18160,12,1,1,1,0,1,1,1,1,10,1,1,0,1,0,1,1,7
C18161,12,1,1,0,1,0,2,1,1,3,3,0,2,0,0,1,0,5
C18162,12,1,1,0,1,0,3,1,1,10,5,0,5,0,0,1,0,8
C18163,12,3,3,1,3,0,4,1,1,10,10,2,10,0,0,6,0,6
C18164,12,1,1,0,1,0,3,1,1,10,5,0,4,0,2,1,0,5
C18165,12,1,2,0,2,0,2,2,1,10,10,0,10,0,8,3,0,6
C18166,9,2,1,0,1,2,2,1,2,10,3,0,2,2,0,1,1,6
C18167,12,1,1,0,1,0,2,0,0,1,1,0,1,0,0,1,0,5
C18168,12,1,2,1,1,0,3,1,1,10,5,2,4,0,0,2,0,5
C18169,12,1,1,0,1,0,3,2,1,5,5,0,5,0,8,1,0,5
C18170,12,1,1,1,1,0,3,1,1,10,10,2,10,0,0,4,0,5
C18171,12,1,0,0,0,1,1,1,1,5,0,0,0,5,1,0,3,6
C18172,12,3,0,0,0,3,3,4,2,10,0,0,0,4,1,0,2,6
C18173,12,3,0,0,0,3,3,1,2,10,0,0,0,3,0,0,1,6
C18174,12,1,1,1,1,0,5,1,1,7,5,5,1,0,4,2,0,6
C18175,12,3,0,0,0,4,4,5,1,10,0,0,0,2,1,0,1,6
C18176,12,0,1,0,1,0,3,1,0,0,10,0,10,0,0,3,0,5
C18177,11,6,4,4,1,3,6,3,4,10,7,6,3,2,0,4,1,5
C18179,12,5,1,1,0,4,5,3,3,10,1,1,0,4,0,1,2,5
C18180,6,1,1,1,0,3,3,0,0,5,4,4,0,4,0,1,2,7
C18181,12,1,3,0,3,0,3,3,1,10,10,0,10,0,9,4,0,6
C18182,12,2,0,0,0,2,2,2,1,10,0,0,0,5,0,0,2,4
C18183,12,1,0,0,0,2,3,2,1,5,0,0,0,1,0,0,1,4
C18184,12,1,2,0,2,0,2,2,1,10,10,0,10,0,6,3,0,5
C18185,12,1,3,0,3,0,4,3,1,6,5,0,5,0,7,2,0,5
C18186,12,2,1,0,1,0,2,1,3,10,5,0,5,0,0,2,0,4
C18187,12,1,1,0,1,0,4,1,1,6,6,0,6,0,0,3,0,5
C18188,12,1,3,0,3,0,3,3,1,7,7,0,7,0,5,3,0,6
C18189,12,1,1,0,1,0,4,1,1,7,6,0,6,0,3,2,0,6
C18190,12,1,1,1,1,0,2,1,1,4,2,1,2,0,0,1,0,7
C18191,8,1,3,3,1,1,2,3,1,8,8,8,7,2,10,5,1,6
C18192,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,3,0,7
C18193,12,1,1,0,1,0,3,1,1,10,10,0,10,0,5,3,0,5
C18194,12,1,1,0,1,0,3,1,1,7,7,0,7,0,3,2,0,6
C18195,12,2,1,1,0,0,3,1,1,10,1,1,0,0,0,1,0,7
C18196,12,2,3,0,3,0,2,3,3,10,10,0,10,0,0,6,0,7
C18197,12,1,2,0,2,0,2,1,1,10,10,0,10,0,1,5,0,5
C18198,12,3,0,0,0,3,3,3,1,8,0,0,0,2,2,0,1,6
C18199,11,1,1,0,1,0,3,1,1,6,6,0,6,0,2,2,0,4
C18200,12,2,2,0,2,0,2,1,1,10,10,0,10,0,0,3,0,6
C18201,6,3,0,0,0,3,3,1,1,9,0,0,0,5,0,0,1,4
C18202,12,1,2,0,2,0,3,2,1,10,9,0,9,0,10,2,0,7
C18203,6,4,2,0,2,4,4,2,3,10,10,0,9,5,0,3,1,7
C18204,12,1,1,0,1,0,3,1,1,9,8,0,8,0,2,4,0,4
C18205,12,0,2,0,2,0,4,2,0,0,10,0,10,0,0,3,0,6
C18206,12,1,1,1,0,0,3,1,1,5,2,2,0,0,1,1,0,5
C18207,9,3,1,1,1,3,3,1,3,10,4,2,3,2,0,1,2,5
C18208,12,1,1,0,1,0,3,1,1,9,7,0,7,0,2,2,0,9
C18209,12,1,1,0,1,0,3,1,1,10,4,0,4,0,5,1,0,5
C18210,12,1,1,1,0,0,3,1,1,10,3,3,0,0,0,1,0,6
C18211,9,3,0,0,0,3,3,1,2,10,0,0,0,3,0,0,6,8
C18212,12,1,2,0,2,0,3,2,1,9,6,0,6,0,0,2,0,6
C18214,12,2,0,0,0,1,2,3,1,10,0,0,0,4,0,0,1,5
C18215,12,2,2,1,2,2,3,2,1,10,9,2,8,3,0,5,1,7
C18216,12,4,1,0,1,3,4,2,3,10,2,0,2,5,0,1,2,3
C18217,12,1,1,0,1,0,4,2,0,1,1,0,1,0,0,1,0,4
C18218,6,1,1,0,1,0,3,1,1,5,5,0,4,0,10,1,0,6
C18219,12,1,0,0,0,3,3,1,1,7,0,0,0,1,0,0,1,6
C18220,12,1,1,0,1,0,3,1,1,6,10,0,9,0,2,3,0,5
C18221,12,1,1,0,1,0,3,1,1,10,10,0,10,0,6,3,0,5
C18222,12,1,3,3,2,0,5,3,1,10,10,10,8,0,10,5,0,5
C18223,12,3,3,0,3,0,2,2,4,10,10,0,10,0,0,3,0,5
C18224,12,1,1,1,0,3,3,3,1,8,3,3,0,5,2,1,2,5
C18225,12,3,2,0,2,0,2,1,6,10,7,0,7,0,0,3,0,7
C18226,12,2,1,1,0,0,3,3,1,10,4,4,0,0,0,1,0,6
C18227,12,1,2,1,1,0,4,2,1,7,5,1,5,0,5,2,0,5
C18228,12,1,3,3,0,0,3,2,1,7,2,2,0,0,0,2,0,5
C18229,12,3,1,1,0,3,3,1,2,10,2,2,0,2,0,1,1,6
C18230,12,1,1,1,0,0,2,1,1,8,3,3,0,0,0,1,0,5
C18231,12,1,1,0,1,0,3,1,1,6,3,0,3,0,0,1,0,6
C18232,12,1,2,0,2,0,3,1,1,10,7,0,7,0,0,5,0,6
C18233,12,1,3,2,3,0,3,3,1,10,10,1,10,0,8,6,0,5
C18234,12,1,1,0,1,0,3,1,1,10,10,0,10,0,2,3,0,6
C18235,8,3,2,2,0,0,3,1,1,10,3,3,0,0,0,2,0,7
C18236,7,3,1,1,0,1,3,1,1,10,2,2,0,5,0,1,1,6
C18237,12,1,1,0,1,0,3,1,1,10,2,0,2,0,0,1,0,4
C18238,9,1,3,3,1,1,3,3,1,9,9,9,2,4,2,6,1,6
C18239,12,1,1,0,1,0,3,1,1,10,10,0,10,0,2,3,0,4
C18240,12,0,1,0,1,0,3,1,0,0,10,0,10,0,0,3,0,7
C18241,12,1,2,0,2,0,3,1,1,10,10,0,10,0,0,6,0,7
C18242,12,1,3,3,0,0,5,3,1,5,3,3,0,0,0,1,0,5
C18243,12,5,3,2,3,0,5,2,6,10,9,1,9,0,0,7,0,7
C18244,12,2,1,0,1,1,2,2,2,10,10,0,10,2,0,3,1,5
C18245,7,3,2,1,1,3,3,3,2,10,9,8,5,5,0,3,1,4
C18246,12,3,1,1,0,1,3,1,1,10,3,3,0,3,0,1,1,5
C18247,12,1,3,3,0,0,6,3,1,7,1,1,0,0,0,1,0,5
C18248,12,0,1,0,1,0,3,0,0,0,3,0,3,0,0,1,0,5
C18249,12,1,0,0,0,1,3,1,1,7,0,0,0,1,3,0,1,5
C18250,12,1,2,0,2,0,3,1,1,9,6,0,5,0,5,2,0,5
C18251,12,3,0,0,0,1,3,3,2,10,0,0,0,1,1,0,1,6
C18252,6,1,2,0,2,0,2,1,1,10,10,0,9,0,10,2,0,6
C18253,12,1,0,0,0,1,1,1,1,10,0,0,0,1,0,0,1,6
C18254,12,2,1,1,0,3,3,3,2,10,5,5,0,5,2,3,3,5
C18255,12,3,1,1,0,0,3,1,1,10,1,1,0,0,0,1,0,5
C18256,12,1,3,0,3,0,4,3,1,10,10,0,9,0,2,3,0,5
C18257,12,1,1,0,1,0,3,1,1,10,10,0,10,0,9,3,0,5
C18258,12,3,0,0,0,1,3,2,3,10,0,0,0,4,0,0,2,8
C18259,12,1,1,0,1,0,4,1,1,8,7,0,7,0,7,2,0,6
C18260,12,1,1,0,1,0,3,1,1,8,7,0,7,0,2,2,0,8
C18261,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,3,0,7
C18262,12,1,1,0,1,0,3,1,1,10,10,0,9,0,0,3,0,6
C18263,6,3,0,0,0,5,5,2,2,9,0,0,0,4,0,0,1,6
C18264,12,3,2,1,1,0,2,2,3,10,9,1,8,0,0,3,0,4
C18266,12,1,0,0,0,1,1,1,1,10,0,0,0,1,0,0,1,5
C18267,12,2,0,0,0,3,3,2,1,10,0,0,0,1,1,0,1,7
C18268,12,0,1,0,1,0,3,1,0,0,10,0,10,0,0,3,0,5
C18269,12,3,1,1,0,1,3,1,6,10,3,3,0,1,0,2,1,6
C18270,12,4,3,3,1,3,5,5,3,9,1,1,1,1,2,1,1,4
C18271,12,3,0,0,0,1,3,1,2,10,0,0,0,1,0,0,1,6
C18272,12,3,1,1,1,1,3,2,2,10,10,1,10,2,0,3,1,4
C18273,11,3,1,1,0,5,3,5,2,10,4,4,0,0,0,2,5,8
C18274,12,2,1,0,1,0,3,1,1,10,7,0,7,0,0,2,0,5
C18275,12,1,1,0,1,0,2,1,1,10,7,0,7,0,0,2,0,6
C18276,12,1,1,0,1,0,4,1,1,9,7,0,7,0,5,2,0,3
C18277,12,1,1,0,1,0,2,2,1,9,9,0,9,0,9,4,0,4
C18278,12,2,1,1,0,1,5,3,1,10,1,1,0,1,0,1,1,6
C18279,12,1,3,3,0,0,2,3,1,10,10,10,0,0,9,3,0,6
C18280,12,2,2,0,2,0,3,1,1,10,10,0,10,0,0,3,0,7
C18281,6,1,3,1,2,0,3,2,1,9,9,2,5,0,10,2,0,6
C18282,12,2,0,0,0,2,3,1,1,10,0,0,0,6,0,0,4,6
C18283,12,3,3,0,3,0,3,3,5,10,10,0,10,0,0,7,0,4
C18284,12,1,1,0,1,0,3,1,1,4,10,0,10,0,0,3,0,8
C18285,12,1,1,0,1,0,3,2,1,3,2,0,2,0,0,1,0,7
C18286,12,1,1,0,1,0,3,1,1,10,10,0,10,0,3,3,0,10
C18287,7,3,0,0,0,3,3,1,1,10,0,0,0,2,0,0,1,6
C18288,12,2,2,2,0,0,3,1,1,10,4,4,0,0,0,1,0,5
C18289,12,1,1,0,1,0,3,2,1,10,7,0,7,0,0,2,0,7
C18290,12,1,0,0,0,2,1,1,1,10,0,0,0,7,0,0,3,5
C18291,12,1,3,3,0,0,4,3,1,10,10,10,0,0,10,4,0,5
C18292,12,3,3,3,1,3,4,3,1,10,10,9,7,2,0,5,1,6
C18293,12,1,0,0,0,3,3,3,1,5,0,0,0,5,4,0,5,5
C18294,12,3,0,0,0,3,3,2,2,10,0,0,0,2,0,0,1,6
C18296,12,3,1,1,0,1,3,1,4,10,4,4,0,1,0,2,1,5
C18297,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,3,0,6
C18298,12,3,2,0,2,1,2,2,3,10,10,0,10,1,0,5,1,9
C18299,12,2,3,1,3,1,3,3,1,9,8,3,7,3,2,5,1,4
C18300,9,1,1,0,1,0,3,1,1,9,7,0,6,0,2,2,0,5
C18301,12,3,0,0,0,3,3,0,0,10,0,0,0,1,0,0,1,5
C18302,12,0,1,0,1,0,4,1,0,0,8,0,8,0,0,2,0,5
C18303,8,1,2,2,1,0,3,1,1,7,7,7,3,0,0,3,0,5
C18304,12,3,0,0,0,1,3,1,2,10,0,0,0,1,0,0,1,3
C18305,12,2,1,0,1,3,3,1,1,9,2,0,1,3,0,1,3,5
C18306,12,1,1,0,1,0,2,1,1,8,4,0,4,0,2,2,0,7
C18307,12,3,0,0,0,3,3,1,1,10,0,0,0,3,0,0,1,7
C18308,11,3,3,3,1,4,5,2,2,10,10,7,7,7,0,6,3,6
C18309,12,1,2,0,2,0,3,1,1,5,10,0,10,0,0,3,0,4
C18310,12,1,1,0,1,0,3,2,1,6,3,0,3,0,2,1,0,8
C18311,12,0,1,0,1,0,4,0,0,0,10,0,10,0,0,3,0,6
C18312,12,1,1,0,1,0,4,1,1,2,3,0,3,0,4,1,0,4
C18313,12,1,3,0,3,0,4,3,1,10,10,0,10,0,6,4,0,6
C18314,12,4,2,2,0,0,4,2,3,10,7,7,0,0,0,2,0,7
C18315,12,3,2,1,1,0,3,3,3,10,10,5,10,0,0,4,0,6
C18316,9,1,1,1,1,0,3,0,0,3,3,3,2,0,0,2,0,5
C18317,12,3,1,1,0,1,3,1,2,10,10,10,0,1,0,3,1,7
C18318,12,2,1,0,1,0,2,1,3,10,8,0,8,0,0,2,0,4
C18319,8,1,1,0,1,0,2,1,1,10,10,0,9,0,4,2,0,5
C18320,8,3,0,0,0,3,3,1,2,9,0,0,0,3,0,0,1,6
C18321,7,3,2,2,0,3,3,1,1,8,5,5,0,3,0,2,2,5
C18322,12,1,1,1,1,0,2,1,1,10,10,1,8,0,4,3,0,5
C18323,12,1,2,0,2,0,3,2,1,2,10,0,10,0,0,3,0,7
C18324,11,1,1,1,0,2,1,2,1,10,9,9,0,3,0,2,1,7
C18326,12,2,3,0,3,0,4,1,1,10,10,0,10,0,0,6,0,4
C18327,12,1,2,0,2,0,4,2,1,5,5,0,5,0,8,2,0,4
C18328,12,1,3,2,1,0,2,3,1,10,6,5,5,0,5,3,0,5
C18329,12,1,1,0,1,0,2,1,1,4,3,0,3,0,0,1,0,5
C18330,12,1,3,2,3,0,3,3,1,9,7,4,5,0,2,3,0,7
C18331,12,3,1,0,1,4,4,1,2,8,1,0,1,3,0,1,2,7
C18332,12,1,1,0,1,0,3,1,1,9,10,0,10,0,2,3,0,6
C18333,12,1,2,2,0,1,3,1,1,9,3,3,0,2,3,1,1,7
C18334,11,1,1,0,1,0,3,1,1,3,2,0,1,0,10,1,0,4
C18335,12,1,1,1,0,0,4,1,1,5,2,2,0,0,10,1,0,5
C18336,12,1,1,0,1,0,3,1,1,8,6,0,6,0,9,2,0,6
C18337,12,2,1,0,1,0,2,1,1,10,8,0,8,0,0,2,0,4
C18338,12,2,1,0,1,1,4,3,1,10,8,0,8,1,1,2,1,5
C18339,12,4,0,0,0,4,4,4,3,10,0,0,0,3,1,0,1,4
C18340,12,3,0,0,0,3,3,1,2,10,0,0,0,8,0,0,5,7
C18341,12,3,0,0,0,1,3,1,1,10,0,0,0,1,0,0,1,4
C18342,12,3,0,0,0,3,3,1,2,10,0,0,0,4,0,0,3,6
C18343,12,1,1,0,1,0,3,1,1,10,7,0,7,0,1,2,0,5
C18344,12,2,1,0,1,2,3,3,2,10,10,0,10,2,0,4,2,7
C18345,12,1,2,0,2,1,5,2,1,8,7,0,7,1,3,2,1,4
C18346,12,1,1,0,1,0,3,1,1,4,4,0,3,0,10,1,0,8
C18347,12,3,3,3,0,4,3,5,2,10,4,4,0,5,1,2,4,7
C18348,12,3,3,2,3,1,3,3,2,10,10,4,10,2,0,6,1,5
C18349,12,1,2,0,2,0,3,2,1,10,10,0,10,0,10,3,0,6
C18350,12,2,1,0,1,0,2,2,2,10,10,0,10,0,0,3,0,7
C18351,12,3,0,0,0,3,3,1,2,10,0,0,0,4,0,0,1,7
C18352,12,1,3,3,0,0,5,3,1,5,5,5,0,0,0,3,0,5
C18353,12,2,1,1,0,1,2,2,2,10,4,4,0,1,0,1,1,5
C18354,12,1,3,3,0,0,3,4,1,2,2,2,0,0,0,1,0,7
C18355,12,2,1,0,1,0,3,2,1,10,8,0,8,0,0,2,0,3
C18356,12,1,1,1,1,0,3,2,1,4,4,1,3,0,10,1,0,8
C18357,6,1,0,0,0,1,1,0,0,4,0,0,0,2,0,0,1,6
C18358,8,3,0,0,0,4,3,3,2,9,0,0,0,4,0,0,2,5
C18359,6,3,0,0,0,3,3,1,1,9,0,0,0,4,0,0,1,5
C18360,12,4,0,0,0,3,5,2,2,10,0,0,0,3,0,0,2,6
C18361,12,3,1,0,1,2,3,3,2,10,9,0,9,3,0,2,1,6
C18362,12,1,0,0,0,2,3,1,1,4,0,0,0,2,0,0,1,5
C18363,12,3,0,0,0,1,3,1,1,10,0,0,0,1,0,0,1,7
C18364,11,1,2,1,1,0,3,2,1,9,9,1,7,0,4,2,0,6
C18365,10,3,0,0,0,2,3,1,1,9,0,0,0,5,0,0,2,6
C18366,12,3,1,1,1,3,3,2,1,10,9,3,7,5,0,3,2,5
C18367,10,3,0,0,0,3,4,1,3,9,0,0,0,1,0,0,1,7
C18368,12,3,2,2,1,3,4,2,2,10,10,4,8,9,0,5,5,6
C18369,12,3,2,2,0,0,3,2,2,10,3,3,0,0,0,1,0,5
C18370,11,3,1,1,0,5,5,2,2,10,1,1,0,4,0,1,3,4
C18371,6,5,0,0,0,5,5,2,3,10,0,0,0,2,0,0,1,6
C18372,12,1,2,0,2,0,3,1,1,4,9,0,8,0,0,4,0,6
C18373,12,1,1,0,1,0,3,1,1,7,6,0,5,0,0,2,0,7
C18374,6,3,1,1,0,4,3,4,1,9,2,2,0,5,0,1,2,5
C18375,12,1,1,0,1,0,2,1,1,10,10,0,10,0,0,3,0,6
C18376,12,1,1,1,0,0,4,1,1,1,1,1,0,0,0,1,0,5
C18377,12,1,1,1,0,1,2,1,1,6,1,1,0,1,4,1,1,7
C18378,9,1,0,0,0,1,3,1,1,4,0,0,0,2,10,0,1,6
C18379,12,1,3,3,1,0,1,3,1,9,8,7,5,0,9,5,0,5
C18380,12,2,0,0,0,3,3,4,1,8,0,0,0,4,3,0,5,7
C18381,12,3,1,0,1,0,2,2,2,10,8,0,8,0,0,2,0,4
C18382,12,3,1,1,0,3,3,2,1,10,2,2,0,3,0,1,1,7
C18383,12,2,1,1,1,1,2,1,1,10,3,2,1,1,0,1,1,5
C18384,12,1,3,3,1,3,3,3,2,9,5,3,3,4,0,2,2,4
C18385,12,3,2,1,1,0,3,1,1,10,6,4,3,0,0,2,0,6
C18386,11,1,1,0,1,1,3,2,1,8,10,0,10,1,0,2,1,7
C18387,12,1,1,1,0,3,4,5,1,10,3,3,0,2,3,2,1,5
C18388,7,1,3,1,3,0,2,3,1,10,10,3,9,0,2,2,0,7
C18389,12,0,1,0,1,0,3,1,0,0,2,0,2,0,0,1,0,7
C18390,12,1,0,0,0,3,4,5,1,3,0,0,0,2,0,0,1,5
C18391,12,3,1,0,1,1,3,2,2,10,8,0,8,2,0,2,1,5
C18392,12,1,1,0,1,0,3,1,1,8,7,0,7,0,4,2,0,5
C18393,12,1,1,0,1,0,3,2,1,2,2,0,2,0,7,1,0,6
C18394,12,1,3,2,2,1,2,3,1,10,10,5,9,2,6,6,1,6
C18395,12,1,1,0,1,0,3,1,1,10,10,0,10,0,1,3,0,6
C18396,12,1,2,0,2,0,3,2,1,10,10,0,10,0,4,4,0,5
C18397,12,1,3,2,2,0,3,3,1,10,10,5,9,0,2,6,0,6
C18398,12,1,1,1,0,0,3,1,1,4,2,2,0,0,0,1,0,6
C18399,12,1,1,0,1,0,3,1,1,10,10,0,10,0,0,4,0,6
C18400,10,2,0,0,0,3,3,3,1,9,0,0,0,5,2,0,6,7
C18401,12,3,3,3,2,0,5,2,1,10,7,1,7,0,0,4,0,9
C18402,12,1,3,3,2,3,3,4,1,10,10,10,7,9,10,7,6,4
C18403,12,3,1,1,1,3,4,3,1,10,10,1,10,1,0,3,1,5
C18404,12,1,1,1,0,0,2,1,1,5,2,2,0,0,0,1,0,5
C18405,12,3,1,0,1,0,2,2,3,10,9,0,9,0,0,2,0,6
C18406,12,3,1,0,1,0,2,2,3,10,7,0,7,0,0,3,0,6
C18407,11,3,0,0,0,2,3,1,1,10,0,0,0,4,0,0,2,5
C18408,8,2,0,0,0,2,3,1,1,9,0,0,0,2,0,0,1,6
C18409,12,1,2,1,2,0,2,3,1,10,9,4,8,0,5,4,0,4
C18410,11,1,1,0,1,0,3,1,1,4,2,0,2,0,4,1,0,6
C18411,12,0,1,0,1,0,3,1,0,0,5,0,5,0,0,1,0,5
C18412,12,2,3,3,0,0,3,1,1,10,6,6,0,0,0,5,0,4
C18413,12,3,0,0,0,3,3,2,1,10,0,0,0,5,0,0,2,4
