CUST_ID,age,workclass,education,educational-num,marital-status,occupation,gender,hours-per-week,native-country,income,city
C18046,24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,65,India,411000,Raipur
C18047,38,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,78,India,359000,Delhi
C18048,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,El-Salvador,67000,Pune
C18049,37,Local-gov,Assoc-acdm,12,Divorced,Other-service,Male,60,India,268000,Patna
C18050,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,406000,Mumbai
C18051,28,Private,HS-grad,9,Married-civ-spouse,Sales,Male,40,India,252000,Raipur
C18052,35,State-gov,Doctorate,16,Never-married,Prof-specialty,Male,55,India,387000,Ahmedabad
C18053,37,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,455000,Vizag
C18054,47,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Female,40,India,460000,Patna
C18055,20,Private,Some-college,10,Never-married,Sales,Female,50,India,204000,Mumbai
C18056,31,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Male,60,India,432000,Patna
C18057,18,Private,11th,7,Never-married,Handlers-cleaners,Male,30,India,448000,Patna
C18058,23,Private,10th,6,Never-married,Sales,Female,20,India,162000,Delhi
C18059,53,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,40,Peru,295000,Bengaluru
C18060,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,352000,Vizag
C18061,75,Private,HS-grad,9,Widowed,Adm-clerical,Female,25,India,69000,Ahmedabad
C18062,54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,56,India,65000,Raipur
C18063,25,Private,Assoc-voc,11,Never-married,Craft-repair,Male,40,India,301000,Bengaluru
C18064,47,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Female,48,Italy,142000,Ranchi
C18065,52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,258000,Raipur
C18066,38,Local-gov,Prof-school,15,Never-married,Prof-specialty,Male,50,India,354000,Kolkata
C18067,45,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,60,India,188000,Bengaluru
C18068,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,20,India,232000,Pune
C18069,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,20,India,117000,Kolkata
C18070,41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,46,India,371000,Pune
C18071,18,Private,11th,7,Never-married,Other-service,Female,16,India,260000,Bengaluru
C18072,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,467000,Patna
C18073,30,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,40,India,326000,Raipur
C18074,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,145000,Pune
C18075,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,225000,Patna
C18076,45,Private,HS-grad,9,Divorced,Exec-managerial,Female,30,India,290000,Pune
C18077,24,Private,Masters,14,Never-married,Prof-specialty,Female,40,India,292000,Pune
C18078,65,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,496000,Vizag
C18079,61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,60,India,381000,Ranchi
C18080,21,Private,Some-college,10,Never-married,Craft-repair,Male,40,India,61000,Vizag
C18081,41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,30,India,496000,Ahmedabad
C18082,35,Local-gov,Bachelors,13,Never-married,Prof-specialty,Female,45,India,154000,Lucknow
C18083,49,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Male,40,India,331000,Lucknow
C18084,19,Private,Some-college,10,Never-married,Prof-specialty,Female,15,India,340000,Raipur
C18085,26,Private,HS-grad,9,Never-married,Other-service,Female,20,India,156000,Ahmedabad
C18086,22,Local-gov,HS-grad,9,Never-married,Transport-moving,Female,20,India,414000,Lucknow
C18088,49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,48,India,171000,Vizag
C18089,36,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,40,India,467000,Patna
C18090,18,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Female,40,India,426000,Raipur
C18091,17,Private,11th,7,Never-married,Other-service,Male,20,India,146000,Patna
C18092,32,State-gov,Some-college,10,Never-married,Craft-repair,Male,20,India,238000,Lucknow
C18093,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,44,India,420000,Kolkata
C18094,29,Private,HS-grad,9,Divorced,Craft-repair,Male,40,India,238000,Patna
C18095,46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,50,India,376000,Delhi
C18096,65,Private,12th,8,Married-civ-spouse,Prof-specialty,Male,10,India,335000,Bengaluru
C18097,31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,40,India,243000,Ahmedabad
C18098,24,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,40,India,210000,Kolkata
C18099,32,Private,HS-grad,9,Never-married,Adm-clerical,Female,38,India,396000,Lucknow
C18100,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,269000,Bengaluru
C18101,28,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,304000,Kolkata
C18102,51,Private,Masters,14,Divorced,Prof-specialty,Male,35,Mexico,256000,Mumbai
C18103,28,Private,Some-college,10,Married-civ-spouse,Sales,Male,43,India,188000,Delhi
C18104,33,Private,HS-grad,9,Never-married,Exec-managerial,Male,32,India,451000,Ahmedabad
C18105,46,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,50,India,490000,Lucknow
C18106,70,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Male,8,India,288000,Bengaluru
C18107,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,50,India,311000,Vizag
C18108,28,Private,Some-college,10,Never-married,Adm-clerical,Male,44,India,436000,Kolkata
C18109,75,Private,HS-grad,9,Widowed,Prof-specialty,Female,14,India,342000,Ahmedabad
C18110,41,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Female,40,India,382000,Mumbai
C18111,48,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,40,India,261000,Delhi
C18112,31,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Female,35,India,267000,Kolkata
C18113,17,Private,11th,7,Never-married,Other-service,Male,40,India,411000,Lucknow
C18114,64,Private,HS-grad,9,Divorced,Prof-specialty,Female,20,India,255000,Raipur
C18115,37,Private,Some-college,10,Married-civ-spouse,Sales,Male,50,India,414000,Vizag
C18116,51,Local-gov,Some-college,10,Widowed,Other-service,Female,40,India,367000,Ranchi
C18117,51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,40,India,349000,Lucknow
C18118,57,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,40,India,221000,Lucknow
C18119,29,Private,Assoc-voc,11,Never-married,Adm-clerical,Female,40,India,108000,Pune
C18120,28,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,20,India,426000,Ranchi
C18121,26,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Male,7,India,293000,Delhi
C18122,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,45,India,214000,Lucknow
C18123,42,Private,Bachelors,13,Divorced,Exec-managerial,Female,38,India,378000,Patna
C18124,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,50,India,333000,Patna
C18125,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,45,India,430000,Lucknow
C18126,20,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,28,India,166000,Ahmedabad
C18127,36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,403000,Pune
C18128,64,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,40,India,215000,Mumbai
C18129,29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,48,India,341000,Lucknow
C18130,18,Private,11th,7,Married-civ-spouse,Sales,Female,20,India,411000,Ahmedabad
C18131,45,Private,HS-grad,9,Never-married,Farming-fishing,Male,60,India,231000,Pune
C18132,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,30,India,401000,Ranchi
C18134,66,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Male,25,India,97000,Pune
C18135,49,Private,HS-grad,9,Divorced,Sales,Female,40,India,275000,Vizag
C18136,45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,40,India,172000,Kolkata
C18137,22,Private,Some-college,10,Never-married,Other-service,Female,20,India,284000,Delhi
C18138,29,Private,HS-grad,9,Never-married,Prof-specialty,Male,20,India,154000,Raipur
C18139,20,Private,HS-grad,9,Never-married,Prof-specialty,Male,2,India,355000,Mumbai
C18140,22,Private,HS-grad,9,Never-married,Transport-moving,Male,48,India,138000,Vizag
C18141,21,Private,Some-college,10,Never-married,Prof-specialty,Female,40,India,152000,Patna
C18142,46,Private,HS-grad,9,Divorced,Sales,Female,40,India,246000,Kolkata
C18143,62,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Female,40,India,90000,Bengaluru
C18144,41,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Female,40,India,161000,Kolkata
C18145,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,Germany,262000,Mumbai
C18146,41,Private,HS-grad,9,Divorced,Craft-repair,Female,40,India,241000,Kolkata
C18147,61,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,421000,Mumbai
C18148,64,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,45,India,341000,Pune
C18149,18,Private,HS-grad,9,Never-married,Other-service,Female,40,India,263000,Ahmedabad
C18150,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,336000,Delhi
C18151,36,Private,Some-college,10,Separated,Transport-moving,Male,40,India,462000,Vizag
C18152,80,Private,HS-grad,9,Divorced,Adm-clerical,Female,20,India,384000,Bengaluru
C18153,24,Federal-gov,9th,5,Never-married,Adm-clerical,Male,40,India,431000,Delhi
C18154,20,Private,HS-grad,9,Never-married,Sales,Male,35,India,367000,Kolkata
C18155,64,Private,Some-college,10,Widowed,Sales,Male,35,India,268000,Patna
C18156,21,Private,HS-grad,9,Never-married,Other-service,Male,70,India,225000,Patna
C18157,52,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,60,India,388000,Pune
C18158,31,Private,10th,6,Divorced,Machine-op-inspct,Male,40,India,302000,Pune
C18159,66,Self-emp-inc,12th,8,Married-civ-spouse,Sales,Male,20,India,197000,Raipur
C18160,50,Federal-gov,HS-grad,9,Separated,Sales,Female,40,India,298000,Ranchi
C18161,62,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,79000,Ranchi
C18162,19,Private,HS-grad,9,Never-married,Prof-specialty,Male,10,India,337000,Mumbai
C18163,49,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,50,India,294000,Bengaluru
C18164,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,293000,Ahmedabad
C18165,38,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,336000,Ranchi
C18166,20,Private,Some-college,10,Never-married,Adm-clerical,Female,30,India,141000,Bengaluru
C18167,31,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Male,55,India,407000,Raipur
C18168,41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,45,India,141000,Mumbai
C18169,22,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Female,50,India,303000,Ahmedabad
C18170,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,42,India,349000,Bengaluru
C18171,39,Private,Bachelors,13,Married-civ-spouse,Sales,Male,40,India,198000,Vizag
C18172,63,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,101000,Ahmedabad
C18173,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,47,India,72000,Vizag
C18174,58,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,40,India,245000,Delhi
C18175,26,Private,Bachelors,13,Married-civ-spouse,Sales,Female,20,India,115000,Delhi
C18176,38,Private,Some-college,10,Divorced,Adm-clerical,Male,52,India,166000,Patna
C18177,35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,Cambodia,61000,Vizag
C18179,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,50,India,260000,Vizag
C18180,47,State-gov,Doctorate,16,Separated,Exec-managerial,Male,45,India,397000,Patna
C18181,33,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,40,Mexico,361000,Ranchi
C18182,21,Private,5th-6th,3,Never-married,Craft-repair,Male,32,Mexico,239000,Vizag
C18183,22,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Male,40,India,408000,Patna
C18184,25,Private,Bachelors,13,Never-married,Adm-clerical,Female,45,India,456000,Ranchi
C18185,59,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Female,37,India,104000,Lucknow
C18186,24,Private,Some-college,10,Never-married,Prof-specialty,Female,15,Haiti,210000,Patna
C18187,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,489000,Lucknow
C18188,33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Female,40,India,384000,Pune
C18189,25,Private,Bachelors,13,Never-married,Prof-specialty,Male,35,India,186000,Raipur
C18190,27,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,40,India,133000,Vizag
C18191,36,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Female,60,India,211000,Bengaluru
C18192,40,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,40,India,364000,Ahmedabad
C18193,27,Private,Bachelors,13,Never-married,Exec-managerial,Male,40,India,364000,Ahmedabad
C18194,36,Private,HS-grad,9,Divorced,Sales,Male,50,India,76000,Mumbai
C18195,36,Private,11th,7,Married-civ-spouse,Craft-repair,Male,40,Portugal,373000,Delhi
C18196,44,Private,Bachelors,13,Never-married,Prof-specialty,Male,40,India,418000,Patna
C18197,48,Local-gov,HS-grad,9,Separated,Transport-moving,Female,25,India,118000,Bengaluru
C18198,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,442000,Patna
C18199,43,Private,5th-6th,3,Separated,Craft-repair,Male,40,Mexico,415000,Lucknow
C18200,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,50,India,152000,Lucknow
C18201,29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Female,30,India,111000,Vizag
C18202,31,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,30,India,399000,Ranchi
C18203,54,Private,9th,5,Married-civ-spouse,Craft-repair,Male,40,India,289000,Mumbai
C18204,36,Private,Assoc-acdm,12,Divorced,Prof-specialty,Female,36,India,124000,Pune
C18205,37,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,40,India,469000,Vizag
C18206,27,Private,HS-grad,9,Never-married,Craft-repair,Male,40,India,226000,Mumbai
C18207,52,Federal-gov,Prof-school,15,Married-civ-spouse,Armed-Forces,Male,50,India,498000,Pune
C18208,40,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,70,India,85000,Lucknow
C18209,24,Private,HS-grad,9,Never-married,Other-service,Male,40,India,83000,Vizag
C18210,49,Private,9th,5,Divorced,Craft-repair,Female,45,India,321000,Delhi
C18211,22,Private,Some-college,10,Never-married,Prof-specialty,Female,30,India,338000,Ranchi
C18212,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,45,Poland,453000,Bengaluru
C18214,61,Private,HS-grad,9,Never-married,Adm-clerical,Female,34,India,454000,Patna
C18215,59,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,486000,Patna
C18216,31,Private,Some-college,10,Never-married,Craft-repair,Male,40,India,256000,Bengaluru
C18217,35,Private,HS-grad,9,Married-spouse-absent,Other-service,Female,52,India,89000,Ahmedabad
C18218,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,411000,Lucknow
C18219,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,45,India,382000,Bengaluru
C18220,21,Private,Some-college,10,Never-married,Handlers-cleaners,Male,40,India,149000,Ahmedabad
C18221,40,Private,HS-grad,9,Divorced,Adm-clerical,Female,40,India,132000,Mumbai
C18222,23,Private,Some-college,10,Never-married,Adm-clerical,Female,10,India,119000,Pune
C18223,37,Federal-gov,Masters,14,Married-civ-spouse,Tech-support,Male,50,India,184000,Delhi
C18224,38,Private,HS-grad,9,Never-married,Exec-managerial,Female,40,India,483000,Kolkata
C18225,36,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,Female,40,India,350000,Patna
C18226,48,Private,HS-grad,9,Divorced,Other-service,Female,40,India,89000,Ahmedabad
C18227,42,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,40,Mexico,100000,Pune
C18228,30,Private,HS-grad,9,Never-married,Other-service,Female,35,India,69000,Ahmedabad
C18229,37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,39,India,214000,Vizag
C18230,29,Private,Masters,14,Never-married,Prof-specialty,Male,55,Greece,153000,Mumbai
C18231,47,Self-emp-inc,Bachelors,13,Divorced,Sales,Female,45,India,394000,Raipur
C18232,47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,42,India,110000,Ahmedabad
C18233,33,Local-gov,HS-grad,9,Never-married,Protective-serv,Male,48,India,71000,Delhi
C18234,24,Private,Assoc-acdm,12,Never-married,Prof-specialty,Male,50,India,193000,Raipur
C18235,68,Private,HS-grad,9,Widowed,Prof-specialty,Female,12,India,342000,Pune
C18236,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,50,India,438000,Raipur
C18237,25,Private,Assoc-acdm,12,Never-married,Exec-managerial,Male,40,India,121000,Vizag
C18238,27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Female,40,India,491000,Delhi
C18239,50,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,60,India,437000,Kolkata
C18240,19,Private,Some-college,10,Never-married,Prof-specialty,Male,60,India,442000,Lucknow
C18241,32,Private,11th,7,Never-married,Handlers-cleaners,Female,40,India,436000,Patna
C18242,30,Private,HS-grad,9,Never-married,Adm-clerical,Female,40,India,181000,Patna
C18243,41,Private,Some-college,10,Never-married,Exec-managerial,Female,99,India,155000,Raipur
C18244,21,Private,Some-college,10,Never-married,Prof-specialty,Male,40,India,384000,Ahmedabad
C18245,32,Private,12th,8,Divorced,Other-service,Male,30,India,79000,Pune
C18246,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,45,India,419000,Ranchi
C18247,34,State-gov,Prof-school,15,Never-married,Prof-specialty,Female,47,India,481000,Raipur
C18248,47,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,60,India,134000,Raipur
C18249,31,Private,10th,6,Never-married,Transport-moving,Male,99,Cuba,175000,Delhi
C18250,45,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Female,25,India,246000,Kolkata
C18251,40,Private,Some-college,10,Never-married,Craft-repair,Male,38,India,298000,Kolkata
C18252,31,Private,Masters,14,Never-married,Adm-clerical,Male,60,India,113000,Bengaluru
C18253,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,50,India,234000,Ranchi
C18254,40,Private,Some-college,10,Divorced,Exec-managerial,Male,40,India,289000,Patna
C18255,37,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Male,60,India,223000,Kolkata
C18256,31,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,50,India,344000,Pune
C18257,31,Private,12th,8,Separated,Adm-clerical,Male,40,Mexico,207000,Lucknow
C18258,18,Private,11th,7,Never-married,Prof-specialty,Male,30,India,220000,Delhi
C18259,61,Private,HS-grad,9,Divorced,Sales,Female,40,India,459000,Pune
C18260,28,Private,Assoc-acdm,12,Never-married,Sales,Female,40,India,346000,Raipur
C18261,47,Private,HS-grad,9,Married-civ-spouse,Sales,Male,50,India,161000,Bengaluru
C18262,55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,60,India,131000,Patna
C18263,35,Private,11th,7,Never-married,Machine-op-inspct,Male,40,India,179000,Raipur
C18264,31,Private,HS-grad,9,Never-married,Craft-repair,Male,40,India,385000,Bengaluru
C18266,36,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Female,50,India,299000,Kolkata
